"Block","Treatment","Quad","Surface_area_cm2","Species","Tissue","Mass_g"
3,"F1",3,400,"Rubcha","BelowStem",0
3,"F1",3,400,"Petfri","LeavesStems",0
3,"F1",3,400,"Petfri","InflorStalks",0
3,"F1",3,400,"Petfri","BelowStem",0
3,"F1",3,400,"OtherForb","LeavesStems",0.123
3,"F1",3,400,"OtherForb","InflorStalks",0
3,"F1",3,400,"OtherForb","BelowStem",0.105
3,"F1",3,400,"Sphagnum","Green",1.29
3,"F1",3,400,"OtherMoss","Green",2.029
3,"F1",3,400,"Lichen","Live",2.283
3,"F1",3,400,"Attached","Wood",0
3,"F1",3,400,"Attached","Litter",0
3,"F1",3,400,"Loose","Litter",NA
3,"F1",4,400,"Erivag","BladeSheathInflCulm",0
3,"F1",4,400,"Erivag","Rhizome",0
3,"F1",4,400,"Carbig","BladeSheathInflCulm",0.443
3,"F1",4,400,"Carbig","Rhizome",0.543
3,"F1",4,400,"OtherGraminoid","BladeSheathInflCulm",0
3,"F1",4,400,"OtherGraminoid","Rhizome",0
3,"F1",4,400,"Betnan","NewLeaves",1.029
3,"F1",4,400,"Betnan","NewStems",0.018
3,"F1",4,400,"Betnan","OldStems",2.966
3,"F1",4,400,"Betnan","Inflor",0.036
3,"F1",4,400,"Betnan","BelowStem",5.571
3,"F1",4,400,"Salpul","NewLeaves",0.246
3,"F1",4,400,"Salpul","NewStems",0.04
3,"F1",4,400,"Salpul","OldStems",2.305
3,"F1",4,400,"Salpul","Inflor",0
3,"F1",4,400,"Salpul","BelowStem",0
3,"F1",4,400,"Vaculi","NewLeaves",0
3,"F1",4,400,"Vaculi","NewStems",0
3,"F1",4,400,"Vaculi","OldStems",0
3,"F1",4,400,"Vaculi","Inflor",0
3,"F1",4,400,"Vaculi","BelowStem",0
3,"F1",4,400,"OtherDeciduous","NewLeaves",0
3,"F1",4,400,"OtherDeciduous","NewStems",0
3,"F1",4,400,"OtherDeciduous","OldStems",0
3,"F1",4,400,"OtherDeciduous","Inflor",0
3,"F1",4,400,"OtherDeciduous","BelowStem",0
3,"F1",4,400,"Ledpal","NewLeaves",0.868
3,"F1",4,400,"Ledpal","NewStems",0.271
3,"F1",4,400,"Ledpal","OldLeaves",0.264
3,"F1",4,400,"Ledpal","OldStems",4.601
3,"F1",4,400,"Ledpal","Inflor",0.208
3,"F1",4,400,"Ledpal","BelowStem",4.707
3,"F1",4,400,"Vacvit","NewLeaves",0.193
3,"F1",4,400,"Vacvit","NewStems",0.108
3,"F1",4,400,"Vacvit","OldLeaves",0.593
3,"F1",4,400,"Vacvit","OldStems",0.202
3,"F1",4,400,"Vacvit","Inflor",0
3,"F1",4,400,"Vacvit","BelowStem",2.208
3,"F1",4,400,"Castet","NewStems",0
3,"F1",4,400,"Castet","OldStems",0
3,"F1",4,400,"Castet","Inflor",0
3,"F1",4,400,"Castet","BelowStem",0
3,"F1",4,400,"OtherEvergreen","NewLeaves",0
3,"F1",4,400,"OtherEvergreen","NewStems",0
3,"F1",4,400,"OtherEvergreen","OldLeaves",0
3,"F1",4,400,"OtherEvergreen","OldStems",0
3,"F1",4,400,"OtherEvergreen","Inflor",0
3,"F1",4,400,"OtherEvergreen","BelowStem",0
3,"F1",4,400,"Rubcha","LeavesStems",0
3,"F1",4,400,"Rubcha","InflorStalks",0
3,"F1",4,400,"Rubcha","BelowStem",0
3,"F1",4,400,"Petfri","LeavesStems",0
3,"F1",4,400,"Petfri","InflorStalks",0
3,"F1",4,400,"Petfri","BelowStem",0
3,"F1",4,400,"OtherForb","LeavesStems",0.06
3,"F1",4,400,"OtherForb","InflorStalks",0
3,"F1",4,400,"OtherForb","BelowStem",0
3,"F1",4,400,"Sphagnum","Green",0
3,"F1",4,400,"OtherMoss","Green",2.201
3,"F1",4,400,"Lichen","Live",20.665
3,"F1",4,400,"Attached","Wood",0
3,"F1",4,400,"Attached","Litter",0
3,"F1",4,400,"Loose","Litter",NA
3,"F2",1,400,"Erivag","BladeSheathInflCulm",0.125
3,"F2",1,400,"Erivag","Rhizome",0
3,"F2",1,400,"Carbig","BladeSheathInflCulm",0.131
3,"F2",1,400,"Carbig","Rhizome",2.133
3,"F2",1,400,"OtherGraminoid","BladeSheathInflCulm",0.378
3,"F2",1,400,"OtherGraminoid","Rhizome",1.386
3,"F2",1,400,"Betnan","NewLeaves",4.502
3,"F2",1,400,"Betnan","NewStems",0.371
3,"F2",1,400,"Betnan","OldStems",12.65
3,"F2",1,400,"Betnan","Inflor",0.181
3,"F2",1,400,"Betnan","BelowStem",13.14
3,"F2",1,400,"Salpul","NewLeaves",0
3,"F2",1,400,"Salpul","NewStems",0
3,"F2",1,400,"Salpul","OldStems",0
3,"F2",1,400,"Salpul","Inflor",0
3,"F2",1,400,"Salpul","BelowStem",0
3,"F2",1,400,"Vaculi","NewLeaves",0
3,"F2",1,400,"Vaculi","NewStems",0
3,"F2",1,400,"Vaculi","OldStems",0
3,"F2",1,400,"Vaculi","Inflor",0
3,"F2",1,400,"Vaculi","BelowStem",0
3,"F2",1,400,"OtherDeciduous","NewLeaves",0
3,"F2",1,400,"OtherDeciduous","NewStems",0
3,"F2",1,400,"OtherDeciduous","OldStems",0
3,"F2",1,400,"OtherDeciduous","Inflor",0
3,"F2",1,400,"OtherDeciduous","BelowStem",0
3,"F2",1,400,"Ledpal","NewLeaves",1.586
3,"F2",1,400,"Ledpal","NewStems",0.609
3,"F2",1,400,"Ledpal","OldLeaves",0.686
3,"F2",1,400,"Ledpal","OldStems",5.375
3,"F2",1,400,"Ledpal","Inflor",0.255
3,"F2",1,400,"Ledpal","BelowStem",6.132
3,"F2",1,400,"Vacvit","NewLeaves",0.185
3,"F2",1,400,"Vacvit","NewStems",0.049
3,"F2",1,400,"Vacvit","OldLeaves",0.389
3,"F2",1,400,"Vacvit","OldStems",0.166
3,"F2",1,400,"Vacvit","Inflor",0
3,"F2",1,400,"Vacvit","BelowStem",1.186
3,"F2",1,400,"Castet","NewStems",0
3,"F2",1,400,"Castet","OldStems",0
3,"F2",1,400,"Castet","Inflor",0
3,"F2",1,400,"Castet","BelowStem",0
3,"F2",1,400,"OtherEvergreen","NewLeaves",0
3,"F2",1,400,"OtherEvergreen","NewStems",0
3,"F2",1,400,"OtherEvergreen","OldLeaves",0
3,"F2",1,400,"OtherEvergreen","OldStems",0
3,"F2",1,400,"OtherEvergreen","Inflor",0
3,"F2",1,400,"OtherEvergreen","BelowStem",0
3,"F2",1,400,"Rubcha","LeavesStems",0.031
3,"F2",1,400,"Rubcha","InflorStalks",0
3,"F2",1,400,"Rubcha","BelowStem",1.158
3,"F2",1,400,"Petfri","LeavesStems",0
3,"F2",1,400,"Petfri","InflorStalks",0
3,"F2",1,400,"Petfri","BelowStem",0
3,"F2",1,400,"OtherForb","LeavesStems",0
3,"F2",1,400,"OtherForb","InflorStalks",0
3,"F2",1,400,"OtherForb","BelowStem",0
3,"F2",1,400,"Sphagnum","Green",0.016
3,"F2",1,400,"OtherMoss","Green",0.42
3,"F2",1,400,"Lichen","Live",0.885
3,"F2",1,400,"Attached","Wood",0
3,"F2",1,400,"Attached","Litter",0.024
3,"F2",1,400,"Loose","Litter",NA
3,"F2",2,400,"Erivag","BladeSheathInflCulm",0
3,"F2",2,400,"Erivag","Rhizome",0
3,"F2",2,400,"Carbig","BladeSheathInflCulm",0.351
3,"F2",2,400,"Carbig","Rhizome",2.906
3,"F2",2,400,"OtherGraminoid","BladeSheathInflCulm",0
3,"F2",2,400,"OtherGraminoid","Rhizome",0
3,"F2",2,400,"Betnan","NewLeaves",0
3,"F2",2,400,"Betnan","NewStems",0
3,"F2",2,400,"Betnan","OldStems",0
3,"F2",2,400,"Betnan","Inflor",0
3,"F2",2,400,"Betnan","BelowStem",0
3,"F2",2,400,"Salpul","NewLeaves",0
3,"F2",2,400,"Salpul","NewStems",0
3,"F2",2,400,"Salpul","OldStems",0
3,"F2",2,400,"Salpul","Inflor",0
3,"F2",2,400,"Salpul","BelowStem",0
3,"F2",2,400,"Vaculi","NewLeaves",0
3,"F2",2,400,"Vaculi","NewStems",0
3,"F2",2,400,"Vaculi","OldStems",0
3,"F2",2,400,"Vaculi","Inflor",0
3,"F2",2,400,"Vaculi","BelowStem",0
3,"F2",2,400,"OtherDeciduous","NewLeaves",2.137
3,"F2",2,400,"OtherDeciduous","NewStems",0
3,"F2",2,400,"OtherDeciduous","OldStems",1.409
3,"F2",2,400,"OtherDeciduous","Inflor",0.174
3,"F2",2,400,"OtherDeciduous","BelowStem",1.387
3,"F2",2,400,"Ledpal","NewLeaves",0.469
3,"F2",2,400,"Ledpal","NewStems",0.147
3,"F2",2,400,"Ledpal","OldLeaves",0.4
3,"F2",2,400,"Ledpal","OldStems",3.4
3,"F2",2,400,"Ledpal","Inflor",0.079
3,"F2",2,400,"Ledpal","BelowStem",4.55
3,"F2",2,400,"Vacvit","NewLeaves",0.809
3,"F2",2,400,"Vacvit","NewStems",0.345
3,"F2",2,400,"Vacvit","OldLeaves",1.552
3,"F2",2,400,"Vacvit","OldStems",1.165
3,"F2",2,400,"Vacvit","Inflor",0
3,"F2",2,400,"Vacvit","BelowStem",1.531
3,"F2",2,400,"Castet","NewStems",0
3,"F2",2,400,"Castet","OldStems",0
3,"F2",2,400,"Castet","Inflor",0
3,"F2",2,400,"Castet","BelowStem",0
3,"F2",2,400,"OtherEvergreen","NewLeaves",0
3,"F2",2,400,"OtherEvergreen","NewStems",0
3,"F2",2,400,"OtherEvergreen","OldLeaves",0
3,"F2",2,400,"OtherEvergreen","OldStems",0
3,"F2",2,400,"OtherEvergreen","Inflor",0
3,"F2",2,400,"OtherEvergreen","BelowStem",0
3,"F2",2,400,"Rubcha","LeavesStems",0
3,"F2",2,400,"Rubcha","InflorStalks",0
3,"F2",2,400,"Rubcha","BelowStem",1.514
3,"F2",2,400,"Petfri","LeavesStems",0
3,"F2",2,400,"Petfri","InflorStalks",0
3,"F2",2,400,"Petfri","BelowStem",0
3,"F2",2,400,"OtherForb","LeavesStems",0.026
3,"F2",2,400,"OtherForb","InflorStalks",0
3,"F2",2,400,"OtherForb","BelowStem",0
3,"F2",2,400,"Sphagnum","Green",0
3,"F2",2,400,"OtherMoss","Green",0.815
3,"F2",2,400,"Lichen","Live",3.697
3,"F2",2,400,"Attached","Wood",0
3,"F2",2,400,"Attached","Litter",0
3,"F2",2,400,"Loose","Litter",NA
3,"F2",3,400,"Erivag","BladeSheathInflCulm",0
3,"F2",3,400,"Erivag","Rhizome",0
3,"F2",3,400,"Carbig","BladeSheathInflCulm",0.677
3,"F2",3,400,"Carbig","Rhizome",3.036
3,"F2",3,400,"OtherGraminoid","BladeSheathInflCulm",1.068
3,"F2",3,400,"OtherGraminoid","Rhizome",0.344
3,"F2",3,400,"Betnan","NewLeaves",0
3,"F2",3,400,"Betnan","NewStems",0
3,"F2",3,400,"Betnan","OldStems",0
3,"F2",3,400,"Betnan","Inflor",0
3,"F2",3,400,"Betnan","BelowStem",0
3,"F2",3,400,"Salpul","NewLeaves",0
3,"F2",3,400,"Salpul","NewStems",0
3,"F2",3,400,"Salpul","OldStems",0
3,"F2",3,400,"Salpul","Inflor",0
3,"F2",3,400,"Salpul","BelowStem",0
3,"F2",3,400,"Vaculi","NewLeaves",0.978
3,"F2",3,400,"Vaculi","NewStems",0.422
3,"F2",3,400,"Vaculi","OldStems",4.003
3,"F2",3,400,"Vaculi","Inflor",0.023
3,"F2",3,400,"Vaculi","BelowStem",8.888
3,"F2",3,400,"OtherDeciduous","NewLeaves",1.4
3,"F2",3,400,"OtherDeciduous","NewStems",0.249
3,"F2",3,400,"OtherDeciduous","OldStems",1.734
3,"F2",3,400,"OtherDeciduous","Inflor",0.169
3,"F2",3,400,"OtherDeciduous","BelowStem",3.293
3,"F2",3,400,"Ledpal","NewLeaves",0.128
3,"F2",3,400,"Ledpal","NewStems",0.029
3,"F2",3,400,"Ledpal","OldLeaves",0.224
3,"F2",3,400,"Ledpal","OldStems",0.178
3,"F2",3,400,"Ledpal","Inflor",0
3,"F2",3,400,"Ledpal","BelowStem",2.617
3,"F2",3,400,"Vacvit","NewLeaves",0.401
3,"F2",3,400,"Vacvit","NewStems",0.061
3,"F2",3,400,"Vacvit","OldLeaves",0.816
3,"F2",3,400,"Vacvit","OldStems",0.456
3,"F2",3,400,"Vacvit","Inflor",0
3,"F2",3,400,"Vacvit","BelowStem",1.128
3,"F2",3,400,"Castet","NewStems",0
3,"F2",3,400,"Castet","OldStems",0
3,"F2",3,400,"Castet","Inflor",0
3,"F2",3,400,"Castet","BelowStem",0
3,"F2",3,400,"OtherEvergreen","NewLeaves",0
3,"F2",3,400,"OtherEvergreen","NewStems",0
3,"F2",3,400,"OtherEvergreen","OldLeaves",0
3,"F2",3,400,"OtherEvergreen","OldStems",0
3,"F2",3,400,"OtherEvergreen","Inflor",0
3,"F2",3,400,"OtherEvergreen","BelowStem",0
3,"F2",3,400,"Rubcha","LeavesStems",0.434
3,"F2",3,400,"Rubcha","InflorStalks",0
3,"F2",3,400,"Rubcha","BelowStem",2.249
3,"F2",3,400,"Petfri","LeavesStems",0
3,"F2",3,400,"Petfri","InflorStalks",0
3,"F2",3,400,"Petfri","BelowStem",0
3,"F2",3,400,"OtherForb","LeavesStems",0
3,"F2",3,400,"OtherForb","InflorStalks",0
3,"F2",3,400,"OtherForb","BelowStem",0
3,"F2",3,400,"Sphagnum","Green",0
3,"F2",3,400,"OtherMoss","Green",0.997
3,"F2",3,400,"Lichen","Live",1.239
3,"F2",3,400,"Attached","Wood",0
3,"F2",3,400,"Attached","Litter",0.443
3,"F2",3,400,"Loose","Litter",NA
3,"F2",4,400,"Erivag","BladeSheathInflCulm",0
3,"F2",4,400,"Erivag","Rhizome",0
3,"F2",4,400,"Carbig","BladeSheathInflCulm",2.128
3,"F2",4,400,"Carbig","Rhizome",7.533
3,"F2",4,400,"OtherGraminoid","BladeSheathInflCulm",0.44
3,"F2",4,400,"OtherGraminoid","Rhizome",0.182
3,"F2",4,400,"Betnan","NewLeaves",2.096
3,"F2",4,400,"Betnan","NewStems",0.637
3,"F2",4,400,"Betnan","OldStems",4.782
3,"F2",4,400,"Betnan","Inflor",0
3,"F2",4,400,"Betnan","BelowStem",17.717
3,"F2",4,400,"Salpul","NewLeaves",0
3,"F2",4,400,"Salpul","NewStems",0
3,"F2",4,400,"Salpul","OldStems",0
3,"F2",4,400,"Salpul","Inflor",0
3,"F2",4,400,"Salpul","BelowStem",0
3,"F2",4,400,"Vaculi","NewLeaves",0.01
3,"F2",4,400,"Vaculi","NewStems",0.02
3,"F2",4,400,"Vaculi","OldStems",0.31
3,"F2",4,400,"Vaculi","Inflor",0
3,"F2",4,400,"Vaculi","BelowStem",0.114
3,"F2",4,400,"OtherDeciduous","NewLeaves",0.535
3,"F2",4,400,"OtherDeciduous","NewStems",0.135
3,"F2",4,400,"OtherDeciduous","OldStems",0.757
3,"F2",4,400,"OtherDeciduous","Inflor",0.088
3,"F2",4,400,"OtherDeciduous","BelowStem",0.497
3,"F2",4,400,"Ledpal","NewLeaves",4.314
3,"F2",4,400,"Ledpal","NewStems",1.727
3,"F2",4,400,"Ledpal","OldLeaves",1.44
3,"F2",4,400,"Ledpal","OldStems",9.335
3,"F2",4,400,"Ledpal","Inflor",0.449
3,"F2",4,400,"Ledpal","BelowStem",7.89
3,"F2",4,400,"Vacvit","NewLeaves",0.039
3,"F2",4,400,"Vacvit","NewStems",0.015
3,"F2",4,400,"Vacvit","OldLeaves",0.16
3,"F2",4,400,"Vacvit","OldStems",0.015
3,"F2",4,400,"Vacvit","Inflor",0.023
3,"F2",4,400,"Vacvit","BelowStem",0.031
3,"F2",4,400,"Castet","NewStems",0
3,"F2",4,400,"Castet","OldStems",0
3,"F2",4,400,"Castet","Inflor",0
3,"F2",4,400,"Castet","BelowStem",0
3,"F2",4,400,"OtherEvergreen","NewLeaves",0
3,"F2",4,400,"OtherEvergreen","NewStems",0
3,"F2",4,400,"OtherEvergreen","OldLeaves",0
3,"F2",4,400,"OtherEvergreen","OldStems",0
3,"F2",4,400,"OtherEvergreen","Inflor",0
3,"F2",4,400,"OtherEvergreen","BelowStem",0
3,"F2",4,400,"Rubcha","LeavesStems",0
3,"F2",4,400,"Rubcha","InflorStalks",0
3,"F2",4,400,"Rubcha","BelowStem",0.937
3,"F2",4,400,"Petfri","LeavesStems",0
3,"F2",4,400,"Petfri","InflorStalks",0
3,"F2",4,400,"Petfri","BelowStem",0
3,"F2",4,400,"OtherForb","LeavesStems",0
3,"F2",4,400,"OtherForb","InflorStalks",0
3,"F2",4,400,"OtherForb","BelowStem",0
3,"F2",4,400,"Sphagnum","Green",0
3,"F2",4,400,"OtherMoss","Green",7.151
3,"F2",4,400,"Lichen","Live",1.565
3,"F2",4,400,"Attached","Wood",0
3,"F2",4,400,"Attached","Litter",0
3,"F2",4,400,"Loose","Litter",0
3,"F5",1,400,"Erivag","BladeSheathInflCulm",0
3,"F5",1,400,"Erivag","Rhizome",0
3,"F5",1,400,"Carbig","BladeSheathInflCulm",0
3,"F5",1,400,"Carbig","Rhizome",0
3,"F5",1,400,"OtherGraminoid","BladeSheathInflCulm",0.661
3,"F5",1,400,"OtherGraminoid","Rhizome",0.087
3,"F5",1,400,"Betnan","NewLeaves",4.093
3,"F5",1,400,"Betnan","NewStems",0.651
3,"F5",1,400,"Betnan","OldStems",16.424
3,"F5",1,400,"Betnan","Inflor",0.082
3,"F5",1,400,"Betnan","BelowStem",7.124
3,"F5",1,400,"Salpul","NewLeaves",0
3,"F5",1,400,"Salpul","NewStems",0
3,"F5",1,400,"Salpul","OldStems",0
3,"F5",1,400,"Salpul","Inflor",0
3,"F5",1,400,"Salpul","BelowStem",0
3,"F5",1,400,"Vaculi","NewLeaves",0
3,"F5",1,400,"Vaculi","NewStems",0
3,"F5",1,400,"Vaculi","OldStems",0
3,"F5",1,400,"Vaculi","Inflor",0
3,"F5",1,400,"Vaculi","BelowStem",0
3,"F5",1,400,"OtherDeciduous","NewLeaves",0
3,"F5",1,400,"OtherDeciduous","NewStems",0
3,"F5",1,400,"OtherDeciduous","OldStems",0
3,"F5",1,400,"OtherDeciduous","Inflor",0
3,"F5",1,400,"OtherDeciduous","BelowStem",0
3,"F5",1,400,"Ledpal","NewLeaves",0.903
3,"F5",1,400,"Ledpal","NewStems",1.046
3,"F5",1,400,"Ledpal","OldLeaves",2.962
3,"F5",1,400,"Ledpal","OldStems",3.918
3,"F5",1,400,"Ledpal","Inflor",0.15
3,"F5",1,400,"Ledpal","BelowStem",0
3,"F5",1,400,"Vacvit","NewLeaves",0
3,"F5",1,400,"Vacvit","NewStems",0
3,"F5",1,400,"Vacvit","OldLeaves",0.14
3,"F5",1,400,"Vacvit","OldStems",0.117
3,"F5",1,400,"Vacvit","Inflor",0
3,"F5",1,400,"Vacvit","BelowStem",0
3,"F5",1,400,"Castet","NewStems",0.037
3,"F5",1,400,"Castet","OldStems",0.884
3,"F5",1,400,"Castet","Inflor",0
3,"F5",1,400,"Castet","BelowStem",0.652
3,"F5",1,400,"OtherEvergreen","NewLeaves",0
3,"F5",1,400,"OtherEvergreen","NewStems",0
3,"F5",1,400,"OtherEvergreen","OldLeaves",0
3,"F5",1,400,"OtherEvergreen","OldStems",0
3,"F5",1,400,"OtherEvergreen","Inflor",0
3,"F5",1,400,"OtherEvergreen","BelowStem",0
3,"F5",1,400,"Rubcha","LeavesStems",0
3,"F5",1,400,"Rubcha","InflorStalks",0
3,"F5",1,400,"Rubcha","BelowStem",0
3,"F5",1,400,"Petfri","LeavesStems",0
3,"F5",1,400,"Petfri","InflorStalks",0
3,"F5",1,400,"Petfri","BelowStem",0
3,"F5",1,400,"OtherForb","LeavesStems",0
3,"F5",1,400,"OtherForb","InflorStalks",0
3,"F5",1,400,"OtherForb","BelowStem",0
3,"F5",1,400,"Sphagnum","Green",0
3,"F5",1,400,"OtherMoss","Green",0
3,"F5",1,400,"Lichen","Live",0
3,"F5",1,400,"Attached","Wood",0
3,"F5",1,400,"Attached","Litter",0.156
3,"F5",1,400,"Loose","Litter",NA
3,"F5",2,400,"Erivag","BladeSheathInflCulm",0
3,"F5",2,400,"Erivag","Rhizome",0
3,"F5",2,400,"Carbig","BladeSheathInflCulm",0
3,"F5",2,400,"Carbig","Rhizome",0
3,"F5",2,400,"OtherGraminoid","BladeSheathInflCulm",0.723
3,"F5",2,400,"OtherGraminoid","Rhizome",0.586
3,"F5",2,400,"Betnan","NewLeaves",0.753
3,"F5",2,400,"Betnan","NewStems",0.151
3,"F5",2,400,"Betnan","OldStems",3.791
3,"F5",2,400,"Betnan","Inflor",NA
3,"F5",2,400,"Betnan","BelowStem",8.202
3,"F5",2,400,"Salpul","NewLeaves",0
3,"F5",2,400,"Salpul","NewStems",0
3,"F5",2,400,"Salpul","OldStems",0
3,"F5",2,400,"Salpul","Inflor",0
3,"F5",2,400,"Salpul","BelowStem",0
3,"F5",2,400,"Vaculi","NewLeaves",0
3,"F5",2,400,"Vaculi","NewStems",0
3,"F5",2,400,"Vaculi","OldStems",0
3,"F5",2,400,"Vaculi","Inflor",0
3,"F5",2,400,"Vaculi","BelowStem",0
3,"F5",2,400,"OtherDeciduous","NewLeaves",0
3,"F5",2,400,"OtherDeciduous","NewStems",0
3,"F5",2,400,"OtherDeciduous","OldStems",0
3,"F5",2,400,"OtherDeciduous","Inflor",0
3,"F5",2,400,"OtherDeciduous","BelowStem",0
3,"F5",2,400,"Ledpal","NewLeaves",0.288
3,"F5",2,400,"Ledpal","NewStems",0.265
3,"F5",2,400,"Ledpal","OldLeaves",0.677
3,"F5",2,400,"Ledpal","OldStems",3.895
3,"F5",2,400,"Ledpal","Inflor",0.176
3,"F5",2,400,"Ledpal","BelowStem",1.355
3,"F5",2,400,"Vacvit","NewLeaves",0.138
3,"F5",2,400,"Vacvit","NewStems",0.041
3,"F5",2,400,"Vacvit","OldLeaves",0.242
3,"F5",2,400,"Vacvit","OldStems",0.334
3,"F5",2,400,"Vacvit","Inflor",0.024
3,"F5",2,400,"Vacvit","BelowStem",0.031
3,"F5",2,400,"Castet","NewStems",0
3,"F5",2,400,"Castet","OldStems",0
3,"F5",2,400,"Castet","Inflor",0
3,"F5",2,400,"Castet","BelowStem",0
3,"F5",2,400,"OtherEvergreen","NewLeaves",0
3,"F5",2,400,"OtherEvergreen","NewStems",0
3,"F5",2,400,"OtherEvergreen","OldLeaves",0
3,"F5",2,400,"OtherEvergreen","OldStems",0
3,"F5",2,400,"OtherEvergreen","Inflor",0
3,"F5",2,400,"OtherEvergreen","BelowStem",0
3,"F5",2,400,"Rubcha","LeavesStems",0
3,"F5",2,400,"Rubcha","InflorStalks",0
3,"F5",2,400,"Rubcha","BelowStem",0
3,"F5",2,400,"Petfri","LeavesStems",0
3,"F5",2,400,"Petfri","InflorStalks",0
3,"F5",2,400,"Petfri","BelowStem",0
3,"F5",2,400,"OtherForb","LeavesStems",0.07
3,"F5",2,400,"OtherForb","InflorStalks",NA
3,"F5",2,400,"OtherForb","BelowStem",NA
3,"F5",2,400,"Sphagnum","Green",0
3,"F5",2,400,"OtherMoss","Green",0
3,"F5",2,400,"Lichen","Live",0
3,"F5",2,400,"Attached","Wood",0
3,"F5",2,400,"Attached","Litter",0.1
3,"F5",2,400,"Loose","Litter",NA
3,"F5",3,400,"Erivag","BladeSheathInflCulm",0.3
3,"F5",3,400,"Erivag","Rhizome",NA
3,"F5",3,400,"Carbig","BladeSheathInflCulm",0.521
3,"F5",3,400,"Carbig","Rhizome",0
3,"F5",3,400,"OtherGraminoid","BladeSheathInflCulm",0.145
3,"F5",3,400,"OtherGraminoid","Rhizome",2.955
3,"F5",3,400,"Betnan","NewLeaves",0.335
3,"F5",3,400,"Betnan","NewStems",0.063
3,"F5",3,400,"Betnan","OldStems",1.45
3,"F5",3,400,"Betnan","Inflor",0
3,"F5",3,400,"Betnan","BelowStem",3.664
3,"F5",3,400,"Salpul","NewLeaves",0
3,"F5",3,400,"Salpul","NewStems",0
3,"F5",3,400,"Salpul","OldStems",0
3,"F5",3,400,"Salpul","Inflor",0
3,"F5",3,400,"Salpul","BelowStem",0
3,"F5",3,400,"Vaculi","NewLeaves",0
3,"F5",3,400,"Vaculi","NewStems",0
3,"F5",3,400,"Vaculi","OldStems",0
3,"F5",3,400,"Vaculi","Inflor",0
3,"F5",3,400,"Vaculi","BelowStem",0
3,"F5",3,400,"OtherDeciduous","NewLeaves",0
3,"F5",3,400,"OtherDeciduous","NewStems",0
3,"F5",3,400,"OtherDeciduous","OldStems",0
3,"F5",3,400,"OtherDeciduous","Inflor",0
3,"F5",3,400,"OtherDeciduous","BelowStem",0
3,"F5",3,400,"Ledpal","NewLeaves",0.701
3,"F5",3,400,"Ledpal","NewStems",0.257
3,"F5",3,400,"Ledpal","OldLeaves",0.68
3,"F5",3,400,"Ledpal","OldStems",4.519
3,"F5",3,400,"Ledpal","Inflor",0.239
3,"F5",3,400,"Ledpal","BelowStem",3.607
3,"F5",3,400,"Vacvit","NewLeaves",0.267
3,"F5",3,400,"Vacvit","NewStems",0.095
3,"F5",3,400,"Vacvit","OldLeaves",0.215
3,"F5",3,400,"Vacvit","OldStems",0.085
3,"F5",3,400,"Vacvit","Inflor",0
3,"F5",3,400,"Vacvit","BelowStem",0.333
3,"F5",3,400,"Castet","NewStems",0.014
3,"F5",3,400,"Castet","OldStems",0.203
3,"F5",3,400,"Castet","Inflor",NA
3,"F5",3,400,"Castet","BelowStem",0.495
3,"F5",3,400,"OtherEvergreen","NewLeaves",0
3,"F5",3,400,"OtherEvergreen","NewStems",0
3,"F5",3,400,"OtherEvergreen","OldLeaves",0
3,"F5",3,400,"OtherEvergreen","OldStems",0
3,"F5",3,400,"OtherEvergreen","Inflor",0
3,"F5",3,400,"OtherEvergreen","BelowStem",0
3,"F5",3,400,"Rubcha","LeavesStems",0
3,"F5",3,400,"Rubcha","InflorStalks",0
3,"F5",3,400,"Rubcha","BelowStem",0
3,"F5",3,400,"Petfri","LeavesStems",0
3,"F5",3,400,"Petfri","InflorStalks",0
3,"F5",3,400,"Petfri","BelowStem",0
3,"F5",3,400,"OtherForb","LeavesStems",0
3,"F5",3,400,"OtherForb","InflorStalks",0
3,"F5",3,400,"OtherForb","BelowStem",0
3,"F5",3,400,"Sphagnum","Green",0
3,"F5",3,400,"OtherMoss","Green",0
3,"F5",3,400,"Lichen","Live",0.107
3,"F5",3,400,"Attached","Wood",0
3,"F5",3,400,"Attached","Litter",0
3,"F5",3,400,"Loose","Litter",NA
3,"F5",4,400,"Erivag","BladeSheathInflCulm",0.051
3,"F5",4,400,"Erivag","Rhizome",0
3,"F5",4,400,"Carbig","BladeSheathInflCulm",0
3,"F5",4,400,"Carbig","Rhizome",0
3,"F5",4,400,"OtherGraminoid","BladeSheathInflCulm",0.771
3,"F5",4,400,"OtherGraminoid","Rhizome",2.194
3,"F5",4,400,"Betnan","NewLeaves",0.88
3,"F5",4,400,"Betnan","NewStems",0.185
3,"F5",4,400,"Betnan","OldStems",3.89
3,"F5",4,400,"Betnan","Inflor",0
3,"F5",4,400,"Betnan","BelowStem",2.484
3,"F5",4,400,"Salpul","NewLeaves",0
3,"F5",4,400,"Salpul","NewStems",0
3,"F5",4,400,"Salpul","OldStems",0
3,"F5",4,400,"Salpul","Inflor",0
3,"F5",4,400,"Salpul","BelowStem",0
3,"F5",4,400,"Vaculi","NewLeaves",0
3,"F5",4,400,"Vaculi","NewStems",0
3,"F5",4,400,"Vaculi","OldStems",0
3,"F5",4,400,"Vaculi","Inflor",0
3,"F5",4,400,"Vaculi","BelowStem",0
3,"F5",4,400,"OtherDeciduous","NewLeaves",0
3,"F5",4,400,"OtherDeciduous","NewStems",0
